uid,is_nsfw,has_smile,number_of_faces,has_face
501640227,0,False,0,False
61277740,0,False,2,True
62674425,0,True,1,True
42368966,0,True,1,True
218843023,0,False,1,True
287628989,0,False,1,True
2937394,0,False,0,False
529665265,0,True,1,True
99871,0,False,1,True
127098,0,False,1,True
369151,0,True,1,True
1406699,0,False,0,False
592109,0,True,1,True
2543252,0,False,0,False
2969484,0,False,1,True
2172224,0,False,1,True
5858790,0,True,1,True
1090757,0,False,1,True
21832099,0,False,1,True
29461342,0,False,1,True
29908480,0,False,2,True
103918426,0,False,1,True
2189024,0,False,0,False
63709435,0,True,1,True
81370806,0,True,1,True
156381569,0,False,1,True
2491068,0,False,0,False
445690124,0,False,0,False
493289,0,False,1,True
512051,0,True,1,True
5243588,0,False,1,True
738455,0,False,1,True
3288119,0,False,0,False
1076196,0,False,1,True
3824659,1,False,1,True
1181647,0,False,1,True
1286638,0,False,1,True
1309950,0,True,1,True
1705471,1,False,1,True
7012435,0,True,1,True
1872514,1,True,1,True
8685337,0,False,1,True
15368371,0,True,1,True
3053999,0,False,1,True
3153936,0,False,1,True
3337651,0,False,1,True
3375940,0,False,0,False
6470900,0,False,1,True
8219024,0,False,0,False
7841350,0,False,0,False
14952863,0,False,0,False
16185497,0,False,1,True
87599050,0,False,3,True
58546650,0,True,1,True
97963457,0,False,1,True
167045438,0,True,1,True
170813169,0,False,0,False
2607966,0,False,1,True
383606,0,False,0,False
2808054,0,False,1,True
627432,0,False,1,True
2072040,0,False,0,False
2097528,0,True,1,True
2518946,0,False,0,False
13581688,0,True,1,True
2818695,0,False,1,True
4023654,0,True,1,True
4082901,0,False,1,True
4602583,0,False,2,True
18052141,0,False,0,False
18352869,0,False,1,True
44629629,0,False,0,False
29534862,0,True,1,True
79003066,0,False,0,False
35616010,0,False,0,False
144769163,0,True,1,True
295403627,0,False,0,False
149319324,0,True,1,True
6265991,0,True,1,True
62133,0,False,2,True
1349213,0,True,1,True
176857561,0,False,0,False
1296273,0,False,1,True
1306184,0,False,1,True
1686449,0,False,0,False
4743564,0,False,0,False
4753310,1,True,1,True
4627159,0,True,1,True
4924119,1,True,1,True
5039490,0,False,2,True
4202745,0,True,1,True
9405019,0,False,1,True
9836058,0,False,0,False
11627868,0,True,1,True
14035326,0,True,1,True
5679510,0,True,1,True
21215267,0,True,1,True
28333727,0,False,0,False
29009746,0,False,7,True
33321979,0,True,1,True
132941566,0,False,1,True
198015515,0,True,1,True
324500,0,True,1,True
685818,0,False,1,True
245111969,0,False,1,True
315639496,0,True,1,True
417199783,0,True,1,True
3999420,0,True,1,True
3787642,1,False,1,True
4432899,0,False,0,False
4691762,0,False,1,True
7279261,0,True,1,True
4401971,0,False,0,False
8733819,0,False,1,True
8760448,0,False,0,False
8761619,0,False,2,True
4806592,0,False,0,False
16178103,0,False,1,True
17594748,0,False,1,True
22302578,0,False,0,False
41543190,0,False,2,True
6407017,0,False,1,True
73968089,0,True,1,True
6865638,0,True,1,True
90827211,0,False,1,True
202749485,0,False,1,True
416123757,0,True,1,True
8774495,0,False,1,True
221453,1,False,0,False
11973154,0,True,1,True
742878,0,True,1,True
762734,0,False,0,False
846994,0,False,1,True
1297901,0,False,1,True
39702173,1,False,1,True
1407749,0,False,0,False
1413095,0,True,1,True
1465598,0,False,1,True
1534049,0,False,0,False
1639721,0,False,3,True
8138672,0,False,1,True
4269273,0,False,1,True
239113808,0,False,1,True
6481748,0,False,1,True
1328012,1,False,1,True
17496451,0,True,1,True
17716484,0,False,0,False
17851095,0,True,1,True
19014987,0,True,1,True
2155405,0,True,1,True
21355136,0,False,1,True
22704064,0,True,1,True
2536379,0,False,1,True
23956445,0,False,0,False
24034477,0,True,1,True
8089208,0,True,1,True
182622673,1,True,1,True
183772417,0,True,1,True
167371112,1,False,1,True
171828714,0,False,1,True
227312,0,False,1,True
407935,0,True,1,True
9692806,0,False,1,True
519255,0,False,1,True
11920930,0,True,1,True
657345,0,False,0,False
1113993,0,True,1,True
28679733,0,True,1,True
1203703,0,False,0,False
1248964,0,False,0,False
43070256,0,True,1,True
1909105,0,False,2,True
47341897,0,False,0,False
2017993,1,False,1,True
54833153,0,False,0,False
6727214,0,False,1,True
11232709,0,True,1,True
11556212,0,False,1,True
103974167,0,False,0,False
249220831,0,False,1,True
19136250,0,False,1,True
19772918,0,False,0,False
1569456,0,False,0,False
20202317,0,False,2,True
24451110,0,True,1,True
27059851,0,False,0,False
2794241,0,False,0,False
28634198,0,False,1,True
28818123,0,False,1,True
3936024,0,False,1,True
40061661,0,False,1,True
40189655,1,False,1,True
39234112,0,False,0,False
39491707,0,False,1,True
43877951,0,False,1,True
49530447,0,False,1,True
51173549,0,False,0,False
51286045,1,False,0,False
53034199,0,False,1,True
54179931,0,False,1,True
54323597,0,False,1,True
65248216,0,False,0,False
7186963,0,False,1,True
67653468,0,False,0,False
7472766,0,False,2,True
3247389,0,True,1,True
80099784,0,True,1,True
82261212,0,True,1,True
93011102,0,False,0,False
94485055,0,True,1,True
95246769,0,False,0,False
98221859,0,False,0,False
11729977,0,False,1,True
97917791,0,False,3,True
145397958,0,True,1,True
152383592,0,True,1,True
16462437,0,False,2,True
156944812,0,False,0,False
160506775,0,False,1,True
164556235,0,False,0,False
177504297,0,False,1,True
180792824,0,False,1,True
181149469,0,False,0,False
183550867,0,True,1,True
202048663,0,False,1,True
210092149,0,True,1,True
210682763,0,True,1,True
215770443,0,False,0,False
219668498,0,False,0,False
30841434,0,False,0,False
32227697,0,False,2,True
3556275,0,True,1,True
35398349,0,False,0,False
38148198,0,False,0,False
5018703,0,False,0,False
46827601,0,True,1,True
47024522,1,False,1,True
49720748,0,False,0,False
50271289,0,True,1,True
49189047,0,False,0,False
56775034,0,False,0,False
6502556,0,True,1,True
58856049,0,True,1,True
6772148,0,False,1,True
63760256,0,True,1,True
69798522,0,True,1,True
8239429,0,False,0,False
76195959,0,True,1,True
72865601,0,True,1,True
73468774,0,False,2,True
9574641,0,True,1,True
2331888,0,False,0,False
86952168,0,False,1,True
88946396,0,True,1,True
88873517,0,False,2,True
100583815,0,False,0,False
102016972,0,False,0,False
107744436,0,True,1,True
123542178,0,False,0,False
14901835,0,True,1,True
167014215,0,False,1,True
168784697,0,False,0,False
170511175,0,True,1,True
172088190,0,False,0,False
51547215,0,False,1,True
185483563,0,False,1,True
53030964,0,False,1,True
195875480,0,False,1,True
71702874,0,True,1,True
223444913,0,True,1,True
144697481,0,False,1,True
230829339,0,False,0,False
154493157,0,False,1,True
242832844,0,False,0,False
297222272,0,True,1,True
175188756,0,True,1,True
249912227,0,False,2,True
215495220,0,True,1,True
255025982,0,True,1,True
293031204,0,True,1,True
480726878,0,True,1,True
308735238,0,False,1,True
300097946,0,False,1,True
307404051,0,False,0,False
308344544,0,True,1,True
367909823,0,False,0,False
8544159,0,True,1,True
378614607,0,True,1,True
381194693,0,False,1,True
461149634,0,True,1,True
435723461,0,False,0,False
437090059,0,False,2,True
1711208,0,False,0,False
443441834,0,True,1,True
2390991,0,False,0,False
530982843,0,True,1,True
487613079,0,False,0,False
137044,0,False,0,False
272495,0,False,1,True
3290421,0,False,1,True
3361010,0,False,0,False
3739181,0,True,1,True
6608545,0,False,1,True
10472986,0,False,2,True
11218388,0,False,0,False
11935042,0,False,1,True
12700375,0,False,0,False
19154845,0,True,1,True
6022410,0,True,1,True
134239032,0,False,0,False
7874857,0,True,1,True
153011446,0,False,1,True
158762837,0,False,0,False
748335,0,True,1,True
9424384,0,True,1,True
997910,0,False,1,True
1040672,0,True,1,True
1049227,0,True,1,True
1060604,0,False,1,True
9910000,0,False,0,False
1289996,0,False,0,False
1294868,0,False,0,False
1540043,0,True,1,True
2111194,0,False,0,False
2239202,0,False,0,False
2198818,0,True,1,True
2324701,0,False,1,True
2501214,0,True,1,True
3643612,0,False,0,False
3693918,1,False,1,True
2753442,0,True,1,True
3259748,0,False,0,False
95385683,0,False,1,True
15897809,0,True,1,True
5668091,0,False,0,False
4465049,0,False,0,False
10415994,0,True,1,True
17804447,0,False,0,False
26848155,1,True,1,True
18670248,0,False,1,True
65962439,0,False,1,True
24717569,0,False,2,True
133802865,0,False,1,True
26448517,0,False,0,False
646185,0,True,1,True
1368987,0,False,0,False
1563700,0,False,0,False
185357068,0,True,1,True
1750083,0,False,1,True
131432,0,False,0,False
1751962,0,False,1,True
2124713,0,True,1,True
2903159,0,False,1,True
3257900,0,True,1,True
140575,0,False,1,True
3934435,0,False,0,False
3867345,0,False,0,False
4189069,0,False,1,True
4530820,0,False,0,False
5312121,0,False,0,False
5519168,0,True,1,True
4725725,0,False,1,True
7049969,0,False,1,True
7215183,0,False,0,False
8037905,0,False,0,False
5735148,0,False,0,False
6613449,0,True,1,True
19558973,0,False,1,True
12700864,0,False,1,True
13427506,0,False,0,False
15265585,0,False,2,True
15545945,1,False,0,False
17164043,0,True,1,True
25132321,0,True,1,True
26202233,1,False,1,True
32665160,0,False,0,False
36289285,0,True,1,True
70648595,0,False,2,True
59961931,0,True,1,True
132841041,0,False,0,False
134123134,0,False,0,False
163191077,0,True,1,True
172818970,0,True,1,True
191530861,0,False,1,True
195376412,0,True,1,True
214794618,0,True,1,True
9873753,0,True,1,True
210301885,0,False,0,False
213906176,0,False,0,False
216674471,0,False,1,True
266314585,1,True,1,True
272060068,0,True,1,True
292186684,0,False,0,False
311272990,0,False,1,True
319151032,1,True,1,True
322537793,0,False,0,False
3248481,0,True,1,True
323908712,0,False,1,True
325587303,0,True,1,True
326165856,0,False,0,False
326224535,0,False,1,True
353507,0,False,1,True
9045409,0,False,0,False
365896,0,False,3,True
1354418,0,False,1,True
5419298,0,False,0,False
1479460,0,True,1,True
666467,0,False,1,True
688560,0,True,1,True
1762069,0,False,0,False
1869844,0,False,0,False
2072798,0,True,1,True
2097204,0,False,2,True
2341949,0,False,0,False
2584898,0,True,1,True
3719382,0,True,1,True
3729256,0,False,0,False
4461269,0,False,1,True
4695961,0,False,0,False
4755529,0,False,1,True
4174053,0,False,0,False
4282511,0,False,2,True
6507139,0,False,0,False
6238902,0,False,1,True
6389954,0,False,1,True
7434532,0,False,0,False
8161983,0,False,2,True
9799206,0,True,1,True
12655140,0,False,0,False
11691938,0,False,1,True
14653210,0,False,0,False
15382446,0,False,1,True
15957313,0,True,1,True
14645307,0,True,1,True
17575692,0,False,0,False
17603743,0,True,1,True
22935374,0,False,0,False
17757022,0,True,1,True
17821686,0,True,1,True
20829009,0,False,2,True
36492301,0,False,0,False
38641818,0,False,1,True
45098920,0,False,0,False
3011165,0,False,0,False
50301505,0,False,0,False
58958026,0,False,1,True
59661977,1,False,1,True
83329303,0,False,0,False
89915049,0,False,0,False
110097622,0,False,0,False
110701565,0,False,0,False
139022577,0,True,1,True
141152121,0,False,2,True
157270230,0,False,0,False
172405509,0,False,1,True
186019049,0,False,0,False
184301785,0,True,1,True
192036579,0,False,0,False
222735837,0,True,1,True
206988653,0,True,1,True
716726,0,True,1,True
400156098,0,False,1,True
306498436,0,False,1,True
259381404,0,False,0,False
341587587,0,False,0,False
351432611,0,True,1,True
388404480,0,False,1,True
638014,0,True,1,True
460423764,0,True,1,True
700768,0,False,0,False
1519617,0,True,1,True
1780107,0,False,1,True
11921780,0,False,0,False
1955845,0,False,1,True
2154997,0,False,1,True
2992835,0,True,1,True
3864833,0,True,1,True
4316150,0,True,1,True
5374352,0,True,1,True
3235504,0,False,2,True
3761598,1,False,1,True
16939976,0,False,1,True
7313915,0,False,1,True
234612248,0,False,1,True
259839947,0,False,1,True
275186146,0,False,0,False
276699857,0,False,3,True
278544653,0,True,1,True
312268526,0,False,1,True
327197779,0,True,1,True
4146136,0,False,1,True
362743905,0,False,1,True
392102716,0,True,1,True
278380,0,True,1,True
396558678,0,False,0,False
400275706,0,False,0,False
401697046,1,False,1,True
403104819,1,False,1,True
406851985,1,False,1,True
409786529,1,False,1,True
422874682,0,True,1,True
1478090,0,False,1,True
443835791,0,False,5,True
464827096,0,False,0,False
450791213,0,False,0,False
452069092,0,False,2,True
480405056,0,False,1,True
480531548,1,True,1,True
878890,0,True,1,True
1373147,0,True,1,True
2586870,0,True,1,True
1654668,0,False,1,True
1900987,0,False,1,True
1925640,0,True,1,True
2042189,0,True,1,True
2146509,0,False,2,True
2158850,0,False,0,False
2522695,0,True,1,True
2594722,0,False,0,False
2389834,1,False,1,True
2992937,0,False,2,True
3111864,1,False,0,False
3206996,0,True,1,True
3738445,0,True,1,True
5086015,0,False,1,True
6891351,1,False,1,True
6892305,1,False,1,True
6437004,0,True,1,True
49571584,0,False,1,True
4745449,0,False,0,False
61568498,0,False,1,True
346801413,0,False,0,False
72442137,0,False,1,True
147449880,0,False,0,False
223457744,0,True,1,True
341889915,0,False,1,True
360343174,0,False,0,False
365610,0,False,0,False
926280,0,False,1,True
1728992,0,True,1,True
11329959,0,False,3,True
1914037,0,False,0,False
6924415,0,True,1,True
10278847,0,True,1,True
8417419,0,True,1,True
13116999,0,False,2,True
19090200,0,True,1,True
12836950,0,False,1,True
39816461,0,True,1,True
42798898,0,False,0,False
92582608,0,False,1,True
95854711,0,False,0,False
1248560,0,False,0,False
180965163,0,True,1,True
51238968,0,False,1,True
68386019,0,False,1,True
219425373,0,False,0,False
485215149,1,False,0,False
419818,0,False,9,True
549278,0,True,1,True
947726,0,True,1,True
870369,0,False,0,False
987749,0,False,1,True
1654329,0,False,2,True
1451304,0,True,1,True
1596818,0,False,0,False
2605621,0,True,1,True
2613263,0,False,1,True
3309436,0,True,1,True
3885954,0,False,1,True
4526412,0,False,0,False
4577912,0,True,1,True
4038407,0,True,1,True
4479311,0,False,0,False
7067163,0,False,1,True
7081728,0,False,1,True
12627543,0,False,1,True
14153058,0,False,0,False
22129498,0,False,0,False
72466420,0,True,1,True
995885,0,False,0,False
133920090,0,True,1,True
92503273,0,False,0,False
210466988,0,False,1,True
710615,0,True,1,True
823500,1,False,1,True
321839,0,False,1,True
418897,0,False,2,True
901073,0,False,0,False
1719290,0,False,0,False
1386504,0,False,0,False
1601654,0,False,0,False
2833445,0,True,1,True
1816169,0,True,1,True
1872406,1,True,1,True
25068457,0,False,0,False
13462233,0,True,1,True
2179788,0,True,1,True
2416503,0,False,1,True
30403539,0,False,1,True
15648265,0,True,1,True
19255927,0,True,1,True
64677013,0,False,0,False
225506618,0,False,2,True
260915467,0,True,1,True
210186,0,False,1,True
142127815,0,False,1,True
558179,0,False,0,False
874118,0,True,1,True
1175796,0,True,1,True
1187388,0,True,1,True
1110901,0,False,1,True
1162136,1,False,1,True
2094523,0,False,0,False
2176870,1,True,1,True
2233122,0,True,1,True
7233180,0,False,0,False
1959653,0,True,1,True
2048081,0,False,0,False
4144427,0,False,0,False
4793212,1,False,0,False
5810753,0,False,2,True
5950900,0,True,1,True
6072459,1,False,0,False
7224828,0,True,1,True
37357312,0,False,0,False
66581793,0,False,0,False
93121142,0,False,1,True
51947671,0,False,0,False
163399541,0,True,1,True
194199600,0,True,1,True
1410710,0,False,1,True
1539772,0,True,1,True
1547252,1,False,1,True
1560714,0,False,1,True
1503800,0,False,1,True
2422642,0,True,1,True
2523562,0,True,1,True
2585272,1,False,0,False
2299688,0,True,1,True
3247581,0,True,1,True
2813842,0,False,1,True
7729824,0,True,1,True
8761859,0,True,1,True
16586628,0,False,2,True
16205755,0,False,0,False
43861473,0,False,0,False
216183136,0,True,1,True
147746847,0,True,1,True
155211761,0,False,2,True
337735367,0,False,1,True
353709554,0,False,1,True
235314,0,True,1,True
293835106,0,True,1,True
410257,0,False,0,False
445967,0,False,1,True
642838,0,False,1,True
723268,0,False,0,False
792360,0,False,0,False
888148,0,False,1,True
955092,0,True,1,True
1159133,0,False,0,False
1177336,0,False,1,True
1327684,0,False,1,True
1522766,0,True,1,True
2620659,0,False,1,True
2646317,0,False,0,False
2911090,0,False,0,False
2925706,0,True,1,True
2968684,0,False,1,True
4214143,1,False,1,True
5710663,0,False,1,True
6507231,0,True,1,True
6517658,0,False,1,True
4941078,0,False,0,False
16902078,0,True,1,True
18216993,0,True,1,True
21180555,0,False,1,True
141767781,0,False,1,True
901998,0,False,1,True
908805,0,False,2,True
1702946,0,False,0,False
55562556,0,False,0,False
6659405,0,False,0,False
13415208,0,False,2,True
14564385,0,False,0,False
15124732,0,False,1,True
15827425,0,False,0,False
18698141,0,True,1,True
21459809,0,False,0,False
33730020,0,True,1,True
34253884,0,True,1,True
33886467,0,True,1,True
34807935,0,False,0,False
35785587,0,False,1,True
123194573,1,False,0,False
134177106,0,False,0,False
135571802,0,False,0,False
145243992,0,False,0,False
356702667,0,True,1,True
1142278,0,False,0,False
57860072,0,False,0,False
75616065,0,False,0,False
2845471,0,True,1,True
3735547,0,True,1,True
3824475,0,False,0,False
3847794,0,False,0,False
3368369,0,False,1,True
3403323,0,False,0,False
5394175,0,True,1,True
11165632,0,True,1,True
12201364,0,True,1,True
15538528,0,True,1,True
195584,0,False,0,False
505157,0,False,0,False
656356,0,False,0,False
7263353,0,False,4,True
9928250,0,False,0,False
11154086,0,False,0,False
11907646,0,True,1,True
23749050,1,False,0,False
26682717,0,False,1,True
30306531,0,False,0,False
33312601,0,False,1,True
32978961,0,True,1,True
55229069,0,False,0,False
58836307,0,False,0,False
238710521,0,False,2,True
254888184,1,False,0,False
80461872,0,False,1,True
92145602,0,False,2,True
155541753,1,True,1,True
161817024,0,False,1,True
168367986,0,False,0,False
252241005,0,True,1,True
257038613,0,True,1,True
273003205,0,False,0,False
288292528,0,False,0,False
498320,0,False,1,True
515046,0,False,0,False
769725,0,True,1,True
853072,0,False,1,True
404142,0,True,1,True
1682859,0,False,1,True
1695429,0,False,1,True
1910797,0,False,1,True
1900076,0,False,1,True
2927240,0,True,1,True
2510166,1,False,1,True
2669343,1,False,2,True
2697074,0,False,2,True
2839734,0,True,1,True
3632641,0,True,1,True
3645588,0,False,0,False
3939580,0,True,1,True
3708906,0,False,0,False
3837122,0,True,1,True
3850271,0,False,2,True
5323679,0,False,1,True
5561938,0,False,1,True
5673652,0,False,1,True
5770077,0,False,1,True
5788195,0,True,1,True
6430918,0,False,0,False
6945588,0,False,1,True
7232790,0,False,1,True
7318977,0,False,1,True
7582529,0,True,1,True
7826332,0,True,1,True
9897327,0,False,0,False
9277479,0,False,1,True
9556325,0,True,1,True
10487413,0,False,0,False
3890052,0,False,0,False
12333519,0,False,2,True
167013263,0,False,1,True
170573948,0,False,3,True
181606996,0,False,0,False
352636,1,True,1,True
203115906,1,False,1,True
91624,0,False,1,True
125626,0,True,1,True
220316,0,False,1,True
206897,0,False,1,True
341184,0,False,0,False
12700073,0,False,2,True
1122781,0,False,1,True
1243305,0,True,1,True
1314470,0,False,0,False
1511538,0,True,1,True
2101512,0,False,1,True
2111031,0,True,1,True
2160846,0,True,1,True
2038102,0,False,1,True
2052874,0,False,1,True
2514714,0,False,2,True
2847903,0,True,1,True
2976547,0,False,0,False
3492346,0,False,0,False
3271732,0,True,1,True
3499814,0,False,1,True
4288505,0,False,2,True
4327218,0,True,1,True
4734145,0,True,1,True
4735574,0,False,2,True
4790647,0,True,1,True
6410302,0,False,1,True
6431888,0,False,1,True
6961579,0,True,1,True
7005847,0,True,1,True
6865071,0,False,4,True
7733866,0,True,1,True
8698832,0,False,0,False
8990689,0,True,1,True
9629589,1,False,1,True
9873331,1,False,1,True
12363243,0,True,1,True
12097550,0,True,1,True
12180325,0,False,1,True
13545691,0,False,2,True
13696382,0,False,1,True
20901054,0,False,1,True
22422450,0,True,1,True
22667628,0,False,0,False
23588932,0,False,2,True
23594404,0,True,1,True
23430647,0,False,0,False
28404712,0,False,0,False
28458096,0,False,0,False
30103858,0,False,0,False
30134515,0,False,1,True
32623056,0,False,1,True
38522534,0,False,1,True
39315821,0,True,1,True
45393223,0,False,1,True
49122158,0,True,1,True
50420474,0,True,1,True
57366371,0,False,0,False
57283498,1,False,0,False
61578626,0,False,1,True
66124875,0,True,1,True
65898305,0,True,1,True
131595337,0,True,1,True
80277878,0,True,1,True
78641910,1,True,1,True
91239962,0,False,0,False
90438601,1,False,3,True
91569083,0,False,0,False
107983526,0,True,1,True
105845556,0,False,0,False
106862653,0,False,2,True
122503302,1,False,1,True
123544079,0,False,0,False
407261,0,True,1,True
143880953,0,False,2,True
152919796,0,False,2,True
151661752,0,False,1,True
155279894,0,False,1,True
155655994,0,True,1,True
176160719,0,True,1,True
180072850,0,False,0,False
181008299,0,False,2,True
178299201,0,False,1,True
185904294,0,False,1,True
188252295,0,True,1,True
190073627,0,False,2,True
200179037,0,True,1,True
200853888,0,False,0,False
202816676,0,False,0,False
219433747,0,False,1,True
222576721,0,False,0,False
227220469,0,True,1,True
227445497,0,False,1,True
230496849,0,False,1,True
324073633,0,True,1,True
324721201,0,False,0,False
328440599,0,False,0,False
327244660,1,False,1,True
324829411,0,False,0,False
347831276,0,False,0,False
348330236,0,True,1,True
356729752,0,False,0,False
358038059,1,True,1,True
365428097,0,False,1,True
400021434,0,True,1,True
401296817,0,False,1,True
416027108,0,False,0,False
418595235,0,False,0,False
438747733,0,True,1,True
464937438,0,False,0,False
467559488,0,True,1,True
474196593,0,False,1,True
478926290,0,True,1,True
481393789,0,True,1,True
489481467,0,True,1,True
525935146,0,True,1,True
530663647,0,True,1,True
83313,0,True,1,True
544412703,0,True,1,True
69806,0,True,1,True
499527,0,False,0,False
521176,0,False,1,True
857804,0,False,0,False
1016411,0,False,0,False
1079565,1,True,1,True
1187474,0,True,1,True
1245991,0,False,1,True
1918173,0,True,1,True
14763571,0,False,0,False
15704374,0,False,2,True
16100983,0,True,1,True
16817397,0,False,1,True
20692975,0,False,0,False
25305064,0,False,1,True
24865178,1,True,1,True
25635306,0,False,1,True
26370897,0,False,2,True
26457427,0,False,1,True
50516026,1,True,1,True
54243424,0,False,1,True
54332325,0,True,1,True
55095236,0,False,0,False
55332939,0,True,1,True
56487115,0,True,1,True
66170159,0,False,0,False
71626838,0,True,1,True
71214744,0,False,1,True
75235698,0,True,1,True
76242914,0,True,1,True
94800485,0,False,2,True
98409818,0,False,0,False
103890953,0,True,1,True
104063826,0,False,0,False
874668,0,False,1,True
137742469,0,False,1,True
134509684,0,True,1,True
140923459,0,False,0,False
141144222,0,False,1,True
143467241,0,False,2,True
158313726,0,False,0,False
158954546,0,True,1,True
162742024,0,False,1,True
165763870,0,True,1,True
174742746,0,True,1,True
207874812,0,False,1,True
201757680,1,True,1,True
202811864,0,False,0,False
215404756,0,True,1,True
215475319,1,False,1,True
238135296,1,True,1,True
298430525,0,False,1,True
302715256,0,False,0,False
313517237,0,False,0,False
314863016,0,False,0,False
337516177,1,False,0,False
337139963,0,True,1,True
339814435,0,True,1,True
343579674,0,False,0,False
341655145,0,False,0,False
367674580,0,True,1,True
376969783,0,True,1,True
378276536,0,False,0,False
387775270,0,False,0,False
383055392,0,False,0,False
435757592,0,False,0,False
446061749,0,True,1,True
450048255,0,False,1,True
458792094,0,True,1,True
462932715,0,True,1,True
5836205,0,False,0,False
5872006,0,False,2,True
6434331,0,False,3,True
6568297,0,False,0,False
6694713,0,True,1,True
6369925,0,False,0,False
7836374,0,False,0,False
8334607,0,False,1,True
9187331,0,False,1,True
9216933,1,True,1,True
9865563,0,True,1,True
15969685,0,False,1,True
16286871,0,True,1,True
16176731,0,True,1,True
17757702,0,False,0,False
18276784,0,True,1,True
1566453,0,False,2,True
20608175,0,True,1,True
21469493,0,False,1,True
22676795,0,False,0,False
2381813,0,True,1,True
21754957,0,True,1,True
24932972,1,False,2,True
25456701,0,False,0,False
2499999,0,False,0,False
28650949,0,False,1,True
32824963,0,False,2,True
32990365,0,True,1,True
1881095,1,False,1,True
4443888,0,False,0,False
16766941,0,False,0,False
57027612,0,False,2,True
1969831,0,False,1,True
63424832,0,False,0,False
59194473,0,True,1,True
87310334,0,True,1,True
93671590,0,False,1,True
60107294,0,False,0,False
109062115,0,True,1,True
83285855,0,False,0,False
135073616,0,False,1,True
96617743,0,False,0,False
146673799,0,True,1,True
175560402,0,True,1,True
170086985,0,True,1,True
168396895,0,True,1,True
171091546,0,False,2,True
177542262,0,False,0,False
191235846,0,True,1,True
136197125,1,True,1,True
164863301,0,False,1,True
200974793,0,True,1,True
198023392,0,True,1,True
218278512,0,False,1,True
241254079,0,True,1,True
260218141,0,False,2,True
234938378,0,False,2,True
285447995,0,False,2,True
298610498,0,False,0,False
303567867,0,False,1,True
321244085,0,False,1,True
341721167,0,False,0,False
357274137,0,False,0,False
359296173,0,True,1,True
359381747,0,True,1,True
379840674,0,False,2,True
380872038,0,True,1,True
388656799,0,True,1,True
389096421,0,True,1,True
393548340,0,False,1,True
395654231,0,False,1,True
411193465,0,True,1,True
412384914,0,False,1,True
490227872,0,False,1,True
503739380,0,False,1,True
250970,0,False,0,False
267322,0,False,0,False
542026027,0,False,2,True
2071768,0,False,2,True
1001911,0,False,0,False
1176060,0,False,0,False
6567690,0,False,1,True
2771958,0,False,0,False
2889439,0,True,1,True
4316270,0,False,0,False
3833530,0,True,1,True
5315976,0,True,1,True
3652803,0,False,0,False
9570205,0,False,0,False
1760413,0,False,1,True
11642673,0,True,1,True
135575017,0,False,0,False
12848952,0,False,1,True
18084345,0,False,1,True
20899932,0,False,0,False
21779953,0,False,0,False
19835539,0,False,0,False
20483615,0,False,1,True
34666984,0,True,1,True
35011497,0,False,1,True
43239198,0,False,0,False
29025003,0,False,0,False
45894484,0,False,1,True
38660307,0,False,1,True
52875006,0,False,1,True
56208920,0,True,1,True
58021539,0,False,1,True
161289404,0,False,1,True
58541157,0,True,1,True
62799295,0,True,1,True
67927777,1,True,1,True
92333079,0,True,1,True
95192930,0,False,1,True
113158478,0,False,0,False
139452684,0,True,1,True
144864187,0,False,0,False
157385259,0,False,1,True
168300100,1,False,0,False
226430243,0,True,1,True
257965953,0,False,0,False
281749112,0,True,1,True
387426273,0,True,1,True
398601797,0,False,0,False
24818398,0,False,0,False
36180,0,True,1,True
451826545,0,False,0,False
45899,0,False,1,True
303373,0,True,1,True
398462,0,True,1,True
558678,0,True,1,True
606510,0,True,1,True
814598,0,True,1,True
917031,0,False,1,True
994428,0,True,1,True
687088,0,False,0,False
805957,0,True,1,True
1239070,0,False,1,True
1262125,0,True,1,True
1135691,0,True,1,True
1892952,0,False,0,False
1344612,0,True,1,True
1599877,0,False,0,False
1780216,0,True,1,True
2210723,0,False,0,False
2288168,0,False,1,True
2553237,0,True,1,True
2482882,0,True,1,True
2873794,0,True,1,True
3092173,0,False,1,True
3270240,0,False,2,True
2798585,0,False,2,True
2865370,0,False,1,True
3449367,0,False,2,True
3452454,0,True,1,True
3801233,0,True,1,True
4454440,0,False,5,True
4720611,0,False,4,True
6038183,0,False,0,False
6458039,0,True,1,True
7485065,0,True,1,True
7267792,0,False,0,False
8200957,0,False,1,True
11730523,0,False,1,True
10848992,1,True,1,True
20201523,1,False,1,True
22432220,0,True,1,True
26824411,0,True,1,True
27970051,0,False,1,True
25046807,0,True,1,True
25066389,0,True,1,True
39797321,0,True,1,True
57246744,0,False,1,True
45847236,0,False,2,True
69461710,0,True,1,True
143529253,0,False,1,True
147629081,0,False,0,False
152087658,0,False,0,False
91600419,1,True,1,True
131680716,0,True,1,True
1892014,0,True,1,True
181889127,0,False,0,False
514302125,0,True,1,True
174695119,0,True,1,True
187911521,0,False,0,False
206870911,0,False,0,False
223828111,0,True,1,True
434610838,0,False,1,True
54771,0,False,0,False
681934,0,False,0,False
1408296,0,False,1,True
1596611,0,False,1,True
2021504,0,False,1,True
2032652,0,False,3,True
2093355,0,False,1,True
2184863,0,False,2,True
2407664,0,False,0,False
3077205,0,False,1,True
4301256,0,False,1,True
4497569,0,True,1,True
5309261,0,False,1,True
6396476,0,True,1,True
5501466,0,False,1,True
6619689,0,True,1,True
